idRuta,rutaDirection,estNumber,estId
107,A,48,1102
107,A,49,1104
107,A,50,1107
107,A,51,1110
107,A,52,1113
107,A,53,1116
107,A,54,1119
107,A,55,1122
107,A,56,1125
107,A,57,1128
107,A,58,1131
107,A,59,1134
107,A,60,1137
107,A,61,1140
107,A,62,1142
107,A,63,1144
107,A,64,1146
107,A,65,1148
107,A,66,1150
107,A,67,1152
107,A,68,1154
107,A,69,1156
107,A,70,1158
107,A,71,1160
107,A,72,1162
107,A,73,1163
107,A,74,1165
107,A,75,1167
107,A,76,2037
107,A,77,2151
107,A,78,2569
107,A,79,2426
107,A,80,2310
107,A,81,2311
107,A,82,2427
107,A,83,2428
107,A,84,2570
107,A,85,2774
107,A,86,3315
107,A,87,3316
107,A,88,2983
107,A,89,2984
107,A,90,2987
107,A,91,2985
107,B,1,6817
107,B,2,6816
107,B,3,6812
107,B,4,3320
107,B,5,2431
107,B,6,2432
107,B,7,2425
107,B,8,2307
107,B,9,2186
107,B,10,2147
107,B,11,2308
107,B,12,2309
107,B,13,1944
107,B,14,2012
107,B,15,1945
107,B,16,1862
107,B,17,1863
107,B,18,1940
107,B,19,2275
107,B,20,2276
107,B,21,2277
107,B,22,1062
107,B,23,1063
107,B,24,1064
107,B,25,1065
107,B,26,1066
107,B,27,1067
107,B,28,1068
107,B,29,1069
107,B,30,1070
107,B,31,1071
107,B,32,1072
107,B,33,1073
107,B,34,1074
107,B,35,1076
107,B,36,1078
107,B,37,1080
107,B,38,1082
107,B,39,1084
107,B,40,1086
107,B,41,1088
107,B,42,1090
107,B,43,1092
107,B,44,1094
107,B,45,1096
107,B,46,1098
107,B,47,1100
107,B,48,1102
107,B,49,1104
107,B,50,1107
107,B,51,1110
107,B,52,1113
107,B,53,1116
107,B,54,1119
107,B,55,1122
107,B,56,1125
107,B,57,1128
107,B,58,1131
107,B,59,1134
107,B,60,1137
107,B,61,1140
107,B,62,1142
107,B,63,1144
107,B,64,1146
107,B,65,1148
107,B,66,1150
107,B,67,1152
107,B,68,1154
107,B,69,1156
107,B,70,1158
107,B,71,1160
107,B,72,1162
107,B,73,1163
107,B,74,1165
107,B,75,1167
107,B,76,2037
107,B,77,2151
107,B,78,2569
107,B,79,2426
107,B,80,2310
107,B,81,2311
107,B,82,2427
107,B,83,2428
107,B,84,2570
107,B,85,2774
107,B,86,3315
107,B,87,3316
107,B,88,2983
107,B,89,2984
107,B,90,2987
107,B,91,2985
534,,1,3537
534,,2,3163
534,,3,7776
534,,4,7777
534,,5,5050
534,,6,7778
534,,7,3523
534,,8,3524
534,,9,3162
534,,10,5116
171,A,1,111
171,A,2,113
171,A,3,115
171,A,4,117
171,A,5,119
171,A,6,121
171,A,7,123
171,A,8,125
171,A,9,127
171,A,10,129
171,A,11,131
171,A,12,133
171,A,13,1034
171,A,14,1035
171,A,15,63
171,A,16,64
171,A,17,65
171,A,18,66
171,A,19,67
171,A,20,68
171,A,21,1116
171,A,22,1119
171,A,23,1122
171,A,24,1125
171,A,25,1128
171,A,26,1131
171,A,27,1134
171,A,28,1137
171,A,29,1140
171,A,30,1142
171,A,31,1144
171,A,32,1146
171,A,33,1148
171,A,34,1150
171,A,35,1152
171,A,36,1154
171,A,37,1156
171,A,38,1158
171,A,39,1461
171,A,40,1462
171,A,41,1464
171,A,42,1466
171,A,43,1532
171,A,44,1534
171,A,45,1536
171,A,46,1538
171,A,47,1540
171,A,48,1542
171,A,49,1700
171,A,50,5931
171,A,51,3974
171,A,52,3971
171,A,53,3967
171,A,54,3964
171,B,1,111
171,B,2,113
171,B,3,115
171,B,4,117
171,B,5,119
171,B,6,121
171,B,7,123
171,B,8,125
171,B,9,127
171,B,10,129
171,B,11,131
171,B,12,133
171,B,13,1034
171,B,14,1035
171,B,15,63
171,B,16,64
171,B,17,65
171,B,18,66
171,B,19,67
171,B,20,68
171,B,21,1116
171,B,22,1119
171,B,23,1122
171,B,24,1125
171,B,25,1128
171,B,26,1131
171,B,27,1134
171,B,28,1137
171,B,29,1140
171,B,30,1142
171,B,31,1144
171,B,32,1146
171,B,33,1148
171,B,34,1150
171,B,35,1152
171,B,36,1154
171,B,37,1156
171,B,38,1158
171,B,39,1461
171,B,40,1462
171,B,41,1464
171,B,42,1466
171,B,43,1532
171,B,44,1534
171,B,45,1536
171,B,46,1538
171,B,47,1540
171,B,48,1542
171,B,49,1700
171,B,50,5931
171,B,51,3974
171,B,52,3971
171,B,53,3967
171,B,54,3964
4,A,1,111
4,A,2,113
4,A,3,115
4,A,4,117
4,A,5,119
4,A,6,121
4,A,7,123
4,A,8,125
4,A,9,127
4,A,10,129
4,A,11,131
4,A,12,133
4,A,13,1034
4,A,14,1035
4,A,15,1036
4,A,16,1037
4,A,17,1038
4,A,18,1039
4,A,19,1040
4,A,20,1041
4,A,21,1042
4,A,22,2364
4,A,23,996
4,A,24,997
4,A,25,998
4,A,26,999
4,A,27,1512
4,A,28,1513
4,A,29,1514
4,A,30,1354
4,A,31,1355
4,A,32,3101
4,A,33,2349
4,A,34,3906
4,B,1,111
4,B,2,113
4,B,3,115
4,B,4,117
4,B,5,119
4,B,6,121
4,B,7,123
4,B,8,125
4,B,9,127
4,B,10,129
4,B,11,131
4,B,12,133
4,B,13,1034
4,B,14,1035
4,B,15,1036
4,B,16,1037
4,B,17,1038
4,B,18,1039
4,B,19,1040
4,B,20,1041
4,B,21,1042
4,B,22,2364
4,B,23,996
4,B,24,997
4,B,25,998
4,B,26,999
4,B,27,1512
4,B,28,1513
4,B,29,1514
4,B,30,1354
4,B,31,1355
4,B,32,3101
4,B,33,2349
4,B,34,3906
12,A,1,5851
12,A,2,4817
12,A,3,4818
12,A,4,4820
12,A,5,4813
12,A,6,2775
12,A,7,2571
12,A,8,2572
12,A,9,2573
12,A,10,2574
12,A,11,2312
12,A,12,2313
12,A,13,2314
12,A,14,7586
12,A,15,2575
12,A,16,2152
12,A,17,1966
12,A,18,1169
12,A,19,1188
12,A,20,1190
12,A,21,1192
12,A,22,1545
12,A,23,1567
12,A,24,1569
12,A,25,1570
12,A,26,1572
12,A,27,2624
12,A,28,3412
12,A,29,3086
12,A,30,1458
12,A,31,1601
12,A,32,1604
12,A,33,1606
12,A,34,1608
12,A,35,583
12,A,36,588
12,A,37,589
12,A,38,592
12,A,39,595
12,A,40,600
12,A,41,600
12,A,42,607
12,A,43,611
12,A,44,615
12,A,45,619
12,A,46,623
12,A,47,627
12,A,48,631
12,A,49,635
12,A,50,639
12,A,51,643
12,A,52,649
12,A,53,651
12,A,54,655
12,A,55,659
12,A,56,663
12,A,57,667
12,A,58,672
12,A,59,204
12,A,60,207
12,A,61,210
12,A,62,213
12,A,63,217
12,A,64,218
12,A,65,221
12,A,66,225
12,A,67,229
12,A,68,233
12,A,69,235
12,A,70,237
12,A,71,239
12,A,72,241
12,A,73,242
12,A,74,4211
12,A,75,3176
12,A,76,3177
12,A,77,3178
12,A,78,2329
12,A,79,2889
12,A,80,3500
12,A,81,2870
12,A,82,3159
12,A,83,4012
12,B,1,5851
12,B,2,4817
12,B,3,4818
12,B,4,4820
12,B,5,4813
12,B,6,2775
12,B,7,2571
12,B,8,2572
12,B,9,2573
12,B,10,2574
12,B,11,2312
12,B,12,2313
12,B,13,2314
12,B,14,7586
12,B,15,2575
12,B,16,2152
12,B,17,1966
12,B,18,1169
12,B,19,1188
12,B,20,1190
12,B,21,1192
12,B,22,1545
12,B,23,1567
12,B,24,1569
12,B,25,1570
12,B,26,1572
12,B,27,2624
12,B,28,3412
12,B,29,3086
12,B,30,1458
12,B,31,1601
12,B,32,1604
12,B,33,1606
12,B,34,1608
12,B,35,583
12,B,36,588
12,B,37,589
12,B,38,592
12,B,39,595
12,B,40,600
12,B,41,600
12,B,42,607
12,B,43,611
12,B,44,615
12,B,45,619
12,B,46,623
12,B,47,627
12,B,48,631
12,B,49,635
12,B,50,639
12,B,51,643
12,B,52,649
12,B,53,651
12,B,54,655
12,B,55,659
12,B,56,663
12,B,57,667
12,B,58,672
12,B,59,204
12,B,60,207
12,B,61,210
12,B,62,213
12,B,63,217
12,B,64,218
12,B,65,221
12,B,66,225
12,B,67,229
12,B,68,233
12,B,69,235
12,B,70,237
12,B,71,239
12,B,72,241
12,B,73,242
12,B,74,4211
12,B,75,3176
12,B,76,3177
12,B,77,3178
12,B,78,2329
12,B,79,2889
12,B,80,3500
12,B,81,2870
12,B,82,3159
12,B,83,4012
542,,1,6373
542,,2,218
542,,3,227
542,,4,1317
542,,5,5081
542,,6,5059
542,,7,5046
542,,8,2525
542,,9,254
542,,10,257
542,,11,264
542,,12,268
542,,13,6360
384,,0,7687
384,,1,7686
384,,2,7685
384,,3,7684
384,,4,7683
384,,5,7682
384,,6,7680
384,,7,7679
384,,8,7735
384,,9,7736
384,,10,7726
384,,11,7725
384,,12,7724
384,,13,7734
365,,0,7633
365,,1,7631
365,,2,7635
365,,3,7603
322,,0,7706
322,,1,7703
322,,2,7702
322,,3,7701
322,,4,7700
322,,5,7699
322,,6,7696
322,,7,7601
322,,8,7600
322,,9,7595
322,,10,7594
322,,11,7592
322,,12,7590
322,,13,7589
322,,14,7603
322,,15,7604
322,,16,7606
322,,17,7609
322,,18,7611
322,,19,7612
322,,20,7616
322,,21,7617
644,A,1,7785
644,A,2,7786
644,A,3,5885
644,A,4,7079
644,A,5,7076
644,A,6,5845
644,A,7,7074
644,A,8,1341
644,A,9,104
644,A,10,3714
644,A,11,7787
644,A,12,4548
644,A,13,3107
644,A,14,3104
644,A,15,5846
644,A,16,7074
644,A,17,7080
644,A,18,7788
644,A,19,7789
644,A,20,7790
644,B,1,7785
644,B,2,7786
644,B,3,5885
644,B,4,7079
644,B,5,7076
644,B,6,5845
644,B,7,7074
644,B,8,1341
644,B,9,104
644,B,10,3714
644,B,11,7787
644,B,12,4548
644,B,13,3107
644,B,14,3104
644,B,15,5846
644,B,16,7074
644,B,17,7080
644,B,18,7788
644,B,19,7789
644,B,20,7790
533,,1,3163
533,,2,4241
533,,3,6161
533,,4,2897
533,,5,2408
533,,6,3041
533,,7,3162
533,,8,2897
533,,9,2408
533,,10,3041
533,,11,5116
593,,1,1487
593,,2,1488
593,,3,1490
593,,4,1492
593,,5,1494
593,,6,1496
593,,7,1533
593,,8,1535
593,,9,1537
593,,10,1539
593,,11,1541
593,,12,1543
396,,0,7709
396,,1,7708
396,,2,7658
396,,3,7660
396,,4,7661
396,,5,7669
396,,6,7671
396,,7,7674
396,,8,7675
341,,0,7707
341,,1,7700
341,,2,7699
341,,3,7697
341,,4,7696
341,,5,7693
341,,6,7736
341,,7,7735
341,,8,7656
341,,9,7603
341,,10,7604
341,,11,7605
341,,12,7606
341,,13,7610
341,,14,7611
341,,15,7613
341,,16,7616
341,,17,7617
297,,0,7706
297,,1,7703
297,,2,7702
297,,3,7700
297,,4,7699
297,,5,7696
297,,6,7693
297,,7,7692
297,,8,7601
297,,9,7594
297,,10,7593
297,,11,7591
297,,12,7590
297,,13,7589
297,,14,7634
297,,15,7620
297,,16,7624
297,,17,7625
297,,18,7628
297,,19,7632
297,,20,7633
99,A,1,3838
99,A,2,3839
99,A,3,880
99,A,4,882
99,A,5,884
99,A,6,462
99,A,7,463
99,A,8,464
99,A,9,466
99,A,10,3616
99,A,11,3109
99,A,12,2201
99,A,13,2090
99,A,14,2468
99,A,15,2482
99,A,16,2466
99,A,17,2480
99,A,18,2004
99,A,19,1641
99,A,20,1642
99,A,21,5339
99,A,22,3744
99,A,23,3745
99,A,24,3746
99,A,25,5445
99,A,26,5444
99,A,27,1651
99,A,28,1653
99,A,29,3694
99,A,30,3693
99,A,31,4702
99,A,32,2707
99,A,33,3432
99,A,34,3431
99,A,35,3541
99,A,36,3188
99,A,37,1661
99,A,38,2930
99,A,39,4019
99,A,40,4020
99,A,41,4021
99,A,42,4022
99,A,43,3516
99,A,44,1666
99,A,45,1667
99,B,1,3838
99,B,2,3839
99,B,3,880
99,B,4,882
99,B,5,884
99,B,6,462
99,B,7,463
99,B,8,464
99,B,9,466
99,B,10,3616
99,B,11,3109
99,B,12,2201
99,B,13,2090
99,B,14,2468
99,B,15,2482
99,B,16,2466
99,B,17,2480
99,B,18,2004
99,B,19,1641
99,B,20,1642
99,B,21,5339
99,B,22,3744
99,B,23,3745
99,B,24,3746
99,B,25,5445
99,B,26,5444
99,B,27,1651
99,B,28,1653
99,B,29,3694
99,B,30,3693
99,B,31,4702
99,B,32,2707
99,B,33,3432
99,B,34,3431
99,B,35,3541
99,B,36,3188
99,B,37,1661
99,B,38,2930
99,B,39,4019
99,B,40,4020
99,B,41,4021
99,B,42,4022
99,B,43,3516
99,B,44,1666
99,B,45,1667
610,,1,3163
610,,2,4241
610,,3,6161
610,,4,2897
610,,5,2408
610,,6,3041
610,,7,3162
610,,8,2897
610,,9,2408
610,,10,3041
610,,11,5116
69,A,1,3668
69,A,2,3669
69,A,3,5275
69,A,4,4557
69,A,5,3764
69,A,6,3283
69,A,7,3695
69,A,8,3464
69,A,9,6687
69,A,10,1865
69,A,11,1866
69,A,12,1867
69,A,13,2413
69,A,14,2279
69,A,15,2354
69,A,16,2185
69,A,17,2184
69,A,18,2182
69,A,19,1952
69,A,20,1884
69,A,21,1883
69,A,22,2030
69,A,23,2031
69,A,24,2032
69,A,25,2033
69,A,26,2148
69,A,27,2149
69,A,28,2150
69,A,29,4341
69,A,30,2233
69,A,31,2229
69,A,32,358
69,A,33,360
69,A,34,362
69,A,35,364
69,A,36,366
69,A,37,368
69,A,38,370
69,A,39,372
69,A,40,48
69,A,41,296
69,A,42,297
69,A,43,299
69,A,44,301
69,A,45,303
69,A,46,305
69,A,47,307
69,A,48,309
69,A,49,311
69,A,50,313
69,A,51,315
69,A,52,193
69,A,53,1970
69,A,54,4353
69,B,1,3668
69,B,2,3669
69,B,3,5275
69,B,4,4557
69,B,5,3764
69,B,6,3283
69,B,7,3695
69,B,8,3464
69,B,9,6687
69,B,10,1865
69,B,11,1866
69,B,12,1867
69,B,13,2413
69,B,14,2279
69,B,15,2354
69,B,16,2185
69,B,17,2184
69,B,18,2182
69,B,19,1952
69,B,20,1884
69,B,21,1883
69,B,22,2030
69,B,23,2031
69,B,24,2032
69,B,25,2033
69,B,26,2148
69,B,27,2149
69,B,28,2150
69,B,29,4341
69,B,30,2233
69,B,31,2229
69,B,32,358
69,B,33,360
69,B,34,362
69,B,35,364
69,B,36,366
69,B,37,368
69,B,38,370
69,B,39,372
69,B,40,48
69,B,41,296
69,B,42,297
69,B,43,299
69,B,44,301
69,B,45,303
69,B,46,305
69,B,47,307
69,B,48,309
69,B,49,311
69,B,50,313
69,B,51,315
69,B,52,193
69,B,53,1970
69,B,54,4353
29,A,1,336
29,A,2,4324
29,A,3,4317
29,A,4,3664
29,A,5,7831
29,A,6,2197
29,A,7,2198
29,A,8,2085
29,A,9,1904
29,A,10,2163
29,A,11,2489
29,A,12,2487
29,A,13,3112
29,A,14,3279
29,A,15,3452
29,A,16,507
29,A,17,512
29,A,18,1761
29,A,19,1752
29,A,20,1748
29,A,21,1735
29,A,22,1105
29,A,23,1108
29,A,24,1111
29,A,25,1114
29,A,26,69
29,A,27,70
29,A,28,93
29,A,29,5975
29,A,30,4189
29,A,31,1334
29,A,32,1336
29,A,33,1338
29,A,34,1340
29,A,35,1342
29,A,36,1344
29,A,37,1346
29,A,38,1348
29,A,39,1350
29,A,40,1351
29,A,41,1352
29,A,42,1353
29,A,43,1354
29,A,44,1355
29,A,45,1356
29,A,46,1357
29,A,47,1358
29,A,48,1359
29,A,49,3910
29,A,50,2931
29,A,51,1655
29,A,52,1656
29,A,53,1657
29,A,54,1658
29,A,55,1659
29,A,56,1660
29,A,57,1661
29,A,58,1662
29,A,59,1806
29,A,60,1850
29,A,61,1851
29,A,62,1667
29,A,63,3116
29,A,64,3909
29,A,65,3918
29,A,66,3919
29,A,67,3920
29,A,68,5632
29,A,69,5625
29,A,70,4697
29,B,1,336
29,B,2,4324
29,B,3,4317
29,B,4,3664
29,B,5,7831
29,B,6,2197
29,B,7,2198
29,B,8,2085
29,B,9,1904
29,B,10,2163
29,B,11,2489
29,B,12,2487
29,B,13,3112
29,B,14,3279
29,B,15,3452
29,B,16,507
29,B,17,512
29,B,18,1761
29,B,19,1752
29,B,20,1748
29,B,21,1735
29,B,22,1105
29,B,23,1108
29,B,24,1111
29,B,25,1114
29,B,26,69
29,B,27,70
29,B,28,93
29,B,29,5975
29,B,30,4189
29,B,31,1334
29,B,32,1336
29,B,33,1338
29,B,34,1340
29,B,35,1342
29,B,36,1344
29,B,37,1346
29,B,38,1348
29,B,39,1350
29,B,40,1351
29,B,41,1352
29,B,42,1353
29,B,43,1354
29,B,44,1355
29,B,45,1356
29,B,46,1357
29,B,47,1358
29,B,48,1359
29,B,49,3910
29,B,50,2931
29,B,51,1655
29,B,52,1656
29,B,53,1657
29,B,54,1658
29,B,55,1659
29,B,56,1660
29,B,57,1661
29,B,58,1662
29,B,59,1806
29,B,60,1850
29,B,61,1851
29,B,62,1667
29,B,63,3116
29,B,64,3909
29,B,65,3918
29,B,66,3919
29,B,67,3920
29,B,68,5632
29,B,69,5625
29,B,70,4697
220,A,1,5839
220,A,2,3700
220,A,3,5838
220,A,4,5844
220,A,5,5853
220,A,6,3723
220,A,7,3724
220,A,8,3725
220,A,9,3726
220,A,10,2724
220,A,11,2535
220,A,12,3069
220,A,13,3402
220,A,14,1607
220,A,15,2202
220,A,16,2933
220,A,17,3110
220,A,18,2905
220,A,19,3109
220,A,20,2201
220,A,21,2090
220,A,22,5965
220,A,23,5951
220,A,24,3869
220,A,25,3870
220,A,26,3266
220,A,27,3267
220,A,28,1152
220,A,29,3733
220,A,30,4514
220,A,31,3734
220,A,32,3735
220,A,33,5852
220,A,34,5843
220,A,35,5840
220,A,36,3705
220,B,1,5839
220,B,2,3700
220,B,3,5838
220,B,4,5844
220,B,5,5853
220,B,6,3723
220,B,7,3724
220,B,8,3725
220,B,9,3726
220,B,10,2724
220,B,11,2535
220,B,12,3069
220,B,13,3402
220,B,14,1607
220,B,15,2202
220,B,16,2933
220,B,17,3110
220,B,18,2905
220,B,19,3109
220,B,20,2201
220,B,21,2090
220,B,22,5965
220,B,23,5951
220,B,24,3869
220,B,25,3870
220,B,26,3266
220,B,27,3267
220,B,28,1152
220,B,29,3733
220,B,30,4514
220,B,31,3734
220,B,32,3735
220,B,33,5852
220,B,34,5843
220,B,35,5840
220,B,36,3705
583,,1,3592
583,,2,4172
583,,3,4169
583,,4,4166
583,,5,4168
583,,6,4165
583,,7,4170
583,,8,4171
583,,9,2849
401,,0,7734
401,,1,7724
401,,2,7725
401,,3,7658
401,,4,7660
401,,5,7661
401,,6,7669
401,,7,7671
401,,8,7674
401,,9,7675
108,A,1,2309
108,A,2,1944
108,A,3,2083
108,A,4,2156
108,A,5,6818
108,A,6,6829
108,A,7,3889
108,A,8,6844
108,A,9,5322
108,A,10,697
108,A,11,700
108,A,12,703
108,A,13,707
108,A,14,709
108,A,15,713
108,A,16,715
108,A,17,719
108,A,18,722
108,A,19,3246
108,A,20,5328
108,A,21,4355
108,A,22,3957
108,A,23,4354
108,A,24,5323
108,A,25,3682
108,A,26,3242
108,A,27,2373
108,A,28,6822
108,A,29,6814
108,A,30,6805
108,A,31,6797
108,A,32,1884
108,A,33,1883
108,A,34,2030
108,A,35,2031
108,A,36,2032
108,A,37,2033
108,A,38,2148
108,A,39,2149
108,A,40,2150
108,A,41,2240
108,A,42,2241
108,A,43,2286
108,A,44,2287
108,A,45,2228
108,A,46,2224
108,A,47,2225
108,A,48,2236
108,A,49,2252
108,A,50,2253
108,A,51,2254
108,A,52,1075
108,A,53,1077
108,A,54,1079
108,A,55,1081
108,A,56,1083
108,A,57,1085
108,A,58,1087
108,A,59,1089
108,A,60,1091
108,A,61,1093
108,A,62,1095
108,A,63,1097
108,A,64,1099
108,A,65,1101
108,A,66,1103
108,A,67,1105
108,A,68,1108
108,A,69,1111
108,A,70,1114
108,A,71,1117
108,A,72,1120
108,A,73,1123
108,A,74,1126
108,A,75,1129
108,A,76,1132
108,A,77,3054
108,A,78,3055
108,A,79,3056
108,A,80,1609
108,A,81,1611
108,A,82,1612
108,A,83,1749
108,A,84,1714
108,A,85,2675
108,A,86,997
108,A,87,998
108,A,88,999
108,A,89,1000
108,A,90,1002
108,A,91,1003
108,A,92,1004
108,A,93,1006
108,A,94,1008
108,A,95,1010
108,A,96,1012
108,A,97,7587
108,A,98,1724
108,A,99,4061
108,A,100,1741
108,A,101,1725
108,A,102,1819
108,A,103,1786
108,A,104,1935
108,A,105,1936
108,A,106,2005
108,A,107,1864
108,A,108,1971
108,A,109,2088
108,A,110,2706
108,B,1,2309
108,B,2,1944
108,B,3,2083
108,B,4,2156
108,B,5,6818
108,B,6,6829
108,B,7,3889
108,B,8,6844
108,B,9,5322
108,B,10,697
108,B,11,700
108,B,12,703
108,B,13,707
108,B,14,709
108,B,15,713
108,B,16,715
108,B,17,719
108,B,18,722
108,B,19,3246
108,B,20,5328
108,B,21,4355
108,B,22,3957
108,B,23,4354
108,B,24,5323
108,B,25,3682
108,B,26,3242
108,B,27,2373
108,B,28,6822
108,B,29,6814
108,B,30,6805
108,B,31,6797
108,B,32,1884
108,B,33,1883
108,B,34,2030
108,B,35,2031
108,B,36,2032
108,B,37,2033
108,B,38,2148
108,B,39,2149
108,B,40,2150
108,B,41,2240
108,B,42,2241
108,B,43,2286
108,B,44,2287
108,B,45,2228
108,B,46,2224
108,B,47,2225
108,B,48,2236
108,B,49,2252
108,B,50,2253
108,B,51,2254
108,B,52,1075
108,B,53,1077
108,B,54,1079
108,B,55,1081
108,B,56,1083
108,B,57,1085
108,B,58,1087
108,B,59,1089
108,B,60,1091
108,B,61,1093
108,B,62,1095
108,B,63,1097
108,B,64,1099
108,B,65,1101
108,B,66,1103
108,B,67,1105
108,B,68,1108
108,B,69,1111
108,B,70,1114
108,B,71,1117
108,B,72,1120
108,B,73,1123
108,B,74,1126
108,B,75,1129
108,B,76,1132
108,B,77,3054
108,B,78,3055
108,B,79,3056
108,B,80,1609
108,B,81,1611
108,B,82,1612
108,B,83,1749
108,B,84,1714
108,B,85,2675
108,B,86,997
108,B,87,998
108,B,88,999
108,B,89,1000
108,B,90,1002
108,B,91,1003
108,B,92,1004
108,B,93,1006
108,B,94,1008
108,B,95,1010
108,B,96,1012
108,B,97,7587
108,B,98,1724
108,B,99,4061
108,B,100,1741
108,B,101,1725
108,B,102,1819
108,B,103,1786
108,B,104,1935
108,B,105,1936
108,B,106,2005
108,B,107,1864
108,B,108,1971
108,B,109,2088
108,B,110,2706
338,,0,7706
338,,1,7703
338,,2,7697
338,,3,7695
338,,4,7694
338,,5,7736
338,,6,7735
338,,7,7656
338,,8,7651
338,,9,7649
338,,10,7603
338,,11,7604
338,,12,7608
338,,13,7609
338,,14,7611
338,,15,7617
570,,1,1454
570,,2,1457
570,,3,4375
570,,4,2535
570,,5,1604
361,,0,7706
361,,1,7703
361,,2,7702
361,,3,7701
361,,4,7700
361,,5,7699
361,,6,7698
361,,7,7697
361,,8,7696
361,,9,7695
361,,10,7694
361,,11,7693
361,,12,7692
361,,13,7602
361,,14,7601
361,,15,7600
361,,16,7599
361,,17,7598
361,,18,7597
361,,19,7596
361,,20,7595
361,,21,7594
361,,22,7593
361,,23,7592
361,,24,7591
361,,25,7590
361,,26,7589
361,,27,7634
361,,28,7635
361,,29,7620
361,,30,7621
361,,31,7622
361,,32,7623
361,,33,7624
361,,34,7625
361,,35,7626
361,,36,7627
361,,37,7628
361,,38,7629
361,,39,7630
361,,40,7631
361,,41,7632
361,,42,7633
592,,1,1165
592,,2,1632
592,,3,2850
592,,4,5907
592,,5,3092
592,,6,2175
592,,7,2881
592,,8,1632
221,A,1,5758
221,A,2,4452
221,A,3,4453
221,A,4,4454
221,A,5,4455
221,A,6,5733
221,A,7,5719
221,A,8,3105
221,A,9,4567
221,A,10,4568
221,A,11,4768
221,A,12,4121
221,A,13,4120
221,A,14,4442
221,A,15,4443
221,A,16,4444
221,B,1,5758
221,B,2,4452
221,B,3,4453
221,B,4,4454
221,B,5,4455
221,B,6,5733
221,B,7,5719
221,B,8,3105
221,B,9,4567
221,B,10,4568
221,B,11,4768
221,B,12,4121
221,B,13,4120
221,B,14,4442
221,B,15,4443
221,B,16,4444
397,,0,7675
397,,1,7674
397,,2,7671
397,,3,7669
397,,4,7661
397,,5,7660
397,,6,7658
397,,7,7708
397,,8,7709
600,,1,3046
600,,2,2927
600,,3,3368
600,,4,2437
600,,5,3369
600,,6,3892
600,,7,3370
600,,8,3371
600,,9,2436
600,,10,3851
600,,11,2350
600,,12,3047
357,,0,7646
357,,1,7642
357,,2,7641
357,,3,7639
357,,4,7638
357,,5,7637
357,,6,7603
357,,7,7606
357,,8,7611
357,,9,7613
357,,10,7616
357,,11,7617
172,A,1,6847
172,A,2,695
172,A,3,697
172,A,4,700
172,A,5,703
172,A,6,707
172,A,7,709
172,A,8,713
172,A,9,715
172,A,10,719
172,A,11,3080
172,A,12,2621
172,A,13,2067
172,A,14,2172
172,A,15,2068
172,A,16,2029
172,A,17,5298
172,A,18,5296
172,A,19,2184
172,A,20,2182
172,A,21,1952
172,A,22,1884
172,A,23,1883
172,A,24,2030
172,A,25,2031
172,A,26,2032
172,A,27,2033
172,A,28,3916
172,A,29,4549
172,A,30,4040
172,A,31,3530
172,A,32,3531
172,A,33,3532
172,A,34,2646
172,A,35,2645
172,A,36,1965
172,A,37,1897
172,A,38,1896
172,A,39,2236
172,A,40,2252
172,A,41,2253
172,A,42,2254
172,A,43,1074
172,A,44,1076
172,A,45,1078
172,A,46,1080
172,A,47,1082
172,A,48,1084
172,A,49,1086
172,A,50,1088
172,A,51,1090
172,A,52,1092
172,A,53,1094
172,A,54,1096
172,A,55,1098
172,A,56,1100
172,A,57,1102
172,A,58,1104
172,A,59,1107
172,A,60,1110
172,A,61,1113
172,A,62,69
172,A,63,70
172,A,64,1330
172,A,65,1332
172,A,66,1333
172,A,67,1335
172,A,68,1337
172,A,69,1339
172,A,70,3588
172,A,71,3104
172,A,72,3925
172,A,73,3907
172,A,74,4553
172,A,75,7799
172,A,76,7800
172,A,77,7801
172,A,78,7802
172,A,79,7803
172,A,80,3924
172,A,81,5795
172,B,1,6847
172,B,2,695
172,B,3,697
172,B,4,700
172,B,5,703
172,B,6,707
172,B,7,709
172,B,8,713
172,B,9,715
172,B,10,719
172,B,11,3080
172,B,12,2621
172,B,13,2067
172,B,14,2172
172,B,15,2068
172,B,16,2029
172,B,17,5298
172,B,18,5296
172,B,19,2184
172,B,20,2182
172,B,21,1952
172,B,22,1884
172,B,23,1883
172,B,24,2030
172,B,25,2031
172,B,26,2032
172,B,27,2033
172,B,28,3916
172,B,29,4549
172,B,30,4040
172,B,31,3530
172,B,32,3531
172,B,33,3532
172,B,34,2646
172,B,35,2645
172,B,36,1965
172,B,37,1897
172,B,38,1896
172,B,39,2236
172,B,40,2252
172,B,41,2253
172,B,42,2254
172,B,43,1074
172,B,44,1076
172,B,45,1078
172,B,46,1080
172,B,47,1082
172,B,48,1084
172,B,49,1086
172,B,50,1088
172,B,51,1090
172,B,52,1092
172,B,53,1094
172,B,54,1096
172,B,55,1098
172,B,56,1100
172,B,57,1102
172,B,58,1104
172,B,59,1107
172,B,60,1110
172,B,61,1113
172,B,62,69
172,B,63,70
172,B,64,1330
172,B,65,1332
172,B,66,1333
172,B,67,1335
172,B,68,1337
172,B,69,1339
172,B,70,3588
172,B,71,3104
172,B,72,3925
172,B,73,3907
172,B,74,4553
172,B,75,7799
172,B,76,7800
172,B,77,7801
172,B,78,7802
172,B,79,7803
172,B,80,3924
172,B,81,5795
326,,0,7675
326,,1,7673
326,,2,7671
