estId,estSITPNumber,estNombre,estDireccion,estLink,estlongtitude,estlatitude
1262,131B05,Br. El Laurel,AV. Boyac&aacute; - CL 68Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1262,"-74,098829","4,681394"
1264,033B05,Br. Palo Blanco,AV. Boyac&aacute; - CL 69A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1264,"-74,096645","4,684536"
1266,126B05,Avenida Calle 68 (Avenida Calle 72),AV. Boyac&aacute; - AC 72,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1266,"-74,09495","4,686942"
1268,002B04,Br. Bonanza,AV. Boyac&aacute; - CL 74A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1268,"-74,092753","4,690205"
1270,062B04,Avenida Calle 80,AV. Boyac&aacute; - CL 78,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1270,"-74,090555","4,694147"
1276,201B03,Avenida Pepe Sierra,AV. Boyac&aacute; - CL 116A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1276,"-74,080931","4,702346"
1281,002A03,Niza Norte,AV. Boyac&aacute; - CL 127A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1281,"-74,078736","4,711604"
1282,016A03,Montessori itish School,AV. Boyac&aacute; - CL 128,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1282,"-74,076101","4,715741"
1283,199A03,Estación Suba-AV. Boyacá,AV. Boyac&aacute; - CL 128B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1283,"-74,075303","4,718346"
2000,155A02,Estación Gratamira,AV. Suba - CL 132A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2000,"-74,074556","4,726933"
2016,156A02,Br. Iberia,AV. Suba - AC 138,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2016,"-74,074726","4,731424"
1859,180A03,Br. Salamanca y Catalayud,AV. Suba - KR 80,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1859,"-74,077934","4,733943"
2115,451A03,Br. Altos de Chozica,CL 137 - KR 85,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2115,"-74,082049","4,734962"
1860,181A03,Estación 21 Ángeles,AV. Suba - KR 83,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1860,"-74,080282","4,735273"
1996,207A03,Estación 21 Ángeles,AV. Suba - TV 84,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1996,"-74,080483","4,734843"
5616,471A03,CED Casablanca,KR 80 - CL 146B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5616,"-74,076166","4,738252"
359,301B01,C.C. Unicentro,AK 15 - CL 124,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=359,"-74,042996","4,70266"
361,300B01,Calle 122,AK 15 - CL 122,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=361,"-74,043054","4,701173"
363,299B01,Pquia. Santa Beatriz,AK 15 - CL 119,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=363,"-74,04316","4,699377"
365,298B01,Avenida Calle 116,AK 15 - AC 116,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=365,"-74,043286","4,696922"
367,297B01,Calle 112,AK 15 - CL 114A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=367,"-74,043558","4,695143"
369,296B01,Calle 110,AK 15 - CL 109,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=369,"-74,044412","4,693452"
371,295B01,Br. Santa Bibiana,AK 15 - CL 105,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=371,"-74,046457","4,689919"
373,294B01,Avenida Calle 100,AK 15 - AC 100,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=373,"-74,047976","4,686384"
15,136A02,C.C. Iserra 100,AC 100 - TV 55,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=15,"-74,064421","4,689043"
20,173C03,Pq. Andes Norte,AC 100 - KR 61,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=20,"-74,067887","4,689861"
18,173A03,Br. Andes Norte,AC 100 - KR 63,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=18,"-74,067887","4,689861"
21,001A03,Br. Julio Flórez,AC 100 - KR 66A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=21,"-74,071438","4,689505"
24,174A03,Br. Los Andes,AK 68 - CL 98,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=24,"-74,073928","4,688313"
468,175A03,Cafam Floresta,AK 68 - CL 95,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=468,"-74,075844","4,686772"
471,176A03,Avenida Calle 80,AK 68 - AC 80,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=471,"-74,078625","4,684558"
474,105A04,Éxito Calle 80,AK 68 - AC 80,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=474,"-74,080286","4,683171"
480,102A04,Pq. Metrópolis,AK 68 - AC 72,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=480,"-74,084921","4,679361"
506,115A05,AC 26,AK 68 - CL 44,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=506,"-74,102315","4,655365"
71,402A06,Hayuelos Occidental,AV. Centenario - KR 87,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=71,"-74,13728","4,661127"
7744,409A06,Urb. Prado Grande,DG 17B - KR 89,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7744,"-74,103504","4,646226"
5068,223A12,Br. La Fiscala Sector Centro,CL 65 Sur - TV 3A Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5068,"-74,109661","4,533388"
3559,224A12,Br. Fiscala Sector Centro,TV 2C Este - DG 64 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3559,"-74,11073","4,534316"
4243,429A12,Br. La Fiscala Norte,CL 64 Sur - KR 2 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4243,"-74,110532","4,535108"
3983,234A12,Br. La Fiscala Norte,KR 4 Este - CL 59 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3983,"-74,111824","4,535793"
4603,235A12,Br. Danubio II,DG 57 Sur - TV 3D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4603,"-74,112257","4,5376"
3982,231A12,CED Danubio Azul,CL 56 Sur - KR 1,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3982,"-74,115213","4,538362"
3981,233A12,Br. Danubio Azul,CL 56 Sur - KR 4C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3981,"-74,116907","4,539943"
3977,125A12,Br. Danubio Azul,CL 56 Sur - KR 5C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3977,"-74,118926","4,542108"
1196,505A11,Br. Tunal Sector II,AV. Boyac&aacute; - KR 24,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1196,"-74,140085","4,5759"
1198,116A11,IED Ciudad de Bogotá Sede B,AV. Boyac&aacute; - KR 27,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1198,"-74,14083","4,577357"
1200,093A10,Colmotores (Br. San Vicente Ferrer),AV. Boyac&aacute; - KR 32,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1200,"-74,142536","4,581417"
1202,075A10,Colmotores,AV. Boyac&aacute; - KR 36A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1202,"-74,14344","4,585056"
1204,087A10,Br. Venecia Occidental,AV. Boyac&aacute; - DG 52A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1204,"-74,144457","4,587655"
1206,088A10,Pq. Lagunetas,AV. Boyac&aacute; - DG 49 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1206,"-74,145128","4,591625"
1208,092A09,Parroquia San Andrés,AV. Boyac&aacute; - CL 44B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1208,"-74,144783","4,598423"
1210,112A09,Calle 40 Sur,AV. Boyac&aacute; - CL 40 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1210,"-74,143503","4,601937"
1212,091A09,Br. Nueva York,AV. Boyac&aacute; - CL 39B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1212,"-74,142268","4,60526"
1214,111A09,IED OEA Sede B,AV. Boyac&aacute; - KR 69 Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1214,"-74,141114","4,609372"
1216,089A09,Hogar hospitalario San José (Br. Carvajal),AV. Boyac&aacute; - CL 37 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1216,"-74,140487","4,613416"
1220,014C09,Br. Hipotecho Occidental,AV. Boyac&aacute; - CL 5 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1220,"-74,139008","4,619698"
1223,205C08,Pq. Mundo Aventura,AV. Boyac&aacute; - CL 2Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1223,"-74,138101","4,625245"
1226,580C08,Br. Triunfo de las Américas,AV. Boyac&aacute; - CL 5A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1226,"-74,137669","4,629261"
1229,103C07,Avenida Américas,AV. Boyac&aacute; - CL 6B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1229,"-74,13729","4,633339"
1232,104C07,Cooperativa de Sub-Oficiales,AV. Boyac&aacute; - AC 8,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1232,"-74,136829","4,636157"
1235,105C07,Cooperativa de Sub-Oficiales,AV. Boyac&aacute; - CL 9,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1235,"-74,135792","4,638854"
1238,106C07,Avenida Alsacia,AV. Boyac&aacute; - CL 11A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1238,"-74,132225","4,643887"
1241,331C07,Br. Villa Alsacia,AV. Boyac&aacute; - CL 12B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1241,"-74,130507","4,64569"
1244,056C07,Av. Centenario,AV. Boyac&aacute; - AV. Centenario,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1244,"-74,127901","4,647798"
3150,200A04,Cl 73A,CL 73A - KR 71D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3150,"-74,093493","4,688473"
3151,207A04,Pq. el Ocho,KR 70F - CL 72A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3151,"-74,092556","4,686002"
213,116A04,Br. Bonanza,AC 72 - KR 70F,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=213,"-74,093372","4,685859"
217,115A04,Br. Santa María,AC 72 - KR 75,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=217,"-74,097828","4,689556"
218,114A04,Br. Tabora,AC 72 - KR 77A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=218,"-74,100396","4,691588"
221,113A04,Br. Tabora,AC 72 - KR 80,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=221,"-74,102327","4,693143"
225,309A04,Br. Almería,AC 72 - AV. C. de Cali,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=225,"-74,105481","4,695683"
229,122A04,Br. Florencia,AC 72 - KR 90,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=229,"-74,108009","4,697458"
233,123A04,Br. Santa Rosita,AC 72 - KR 93,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=233,"-74,112013","4,700289"
235,124A04,Br. El Cedro,AC 72 - KR 97,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=235,"-74,114711","4,702399"
237,441A04,Br. Álamos Norte,AC 72 - KR 100A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=237,,
239,125A04,Br. Álamos Norte,AC 72 - AK 104,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=239,"-74,118617","4,705723"
241,126A04,Pq. Público Plazuelas del Virrey,AC 72 - TV 106,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=241,"-74,121324","4,707973"
242,063A04,Pq. Público Villa Amalia,AC 72 - KR 109,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=242,"-74,124343","4,710237"
2599,089A04,Villa Amalia,KR 110G - AC 72,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2599,"-74,12593","4,712317"
2600,092A04,KR 111C,CL 72F - KR 111C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2600,"-74,126176","4,713671"
2601,094A04,Cl 74B,KR 112 A - CL 74B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2601,"-74,125204","4,715099"
2602,096A04,CAI Villas de Granada,KR 112 A - CL 77C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2602,"-74,122542","4,717269"
2593,320A04,Br. El Cortijo,AC 80 - AK 114,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2593,"-74,122144","4,723157"
3051,017A04,Gimnasio Moderno Montesoriano,AC 80 KR 116B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3051,"-74,123865","4,725193"
4967,337A04,Planta Tratamiento Salitre,TV 130 - CL 80A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4967,"-74,12673","4,734652"
3374,126A03,Br. Lisboa,CL 130 - KR 153,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3374,"-74,122883","4,740641"
3375,257A03,Kr 152,KR 152 - CL 132,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3375,"-74,122459","4,742528"
2408,504A03,Br. Lisboa,CL 132D - KR 152,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2408,"-74,12311","4,743022"
3052,123A03,Br. Santa Cecilia,CL 132D - KR 155,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3052,"-74,1258","4,741927"
4206,250A03,Br. Santa Cecilia,CL 132D - KR 158,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4206,"-74,128636","4,740693"
4205,121A03,Br. Santa Cecilia,CL 132 - KR 159,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4205,"-74,129745","4,74021"
4204,244A03,Br. Santa Cecilia Rural,KR 160 - CL 133,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4204,"-74,130021","4,740596"
4944,246A03,Br. Santa Cecilia Rural,KR 160 - CL 136,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4944,"-74,130532","4,741818"
5243,308A13,Br. Aguas Claras,KR 25A Este - CL 23 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5243,"-74,067967","4,559675"
5242,400A13,Br. Aguas Claras,TV 21A Este - DG 14 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5242,"-74,068053","4,562372"
5244,252A13,IED Aguas Claras,CL 13 Sur - KR 24B Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5244,"-74,067873","4,56354"
5232,407A13,Br. Los Laureles I,DG 13B Sur - KR 19 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5232,"-74,069412","4,564593"
5224,251A13,Jardín Social San Jerónimo de Yuste,CL 14 Sur - KR 22 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5224,"-74,070994","4,565944"
5227,397A13,Br. Molinos de Oriente,KR 18 Este - DG 10 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5227,"-74,070299","4,567544"
5222,288A13,Br. Montecarlo,KR 20B Este - CL 11 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5222,"-74,071255","4,568717"
5215,394A13,Br. Montecarlo,DG 8A Sur - KR 12 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5215,"-74,072366","4,569756"
4314,285A13,Br. San Critóbal Sur,CL 8 Sur - KR 18A Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4314,"-74,072244","4,570322"
5211,286A13,Br. Montecarlo,CL 12 Sur - KR 18 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5211,"-74,074139","4,569968"
5201,409A13,Br. San Critóbal Sur,CL 13 Sur - KR 9 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5201,"-74,076278","4,570077"
3656,269A13,INCI,AC 11 Sur - KR 8 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3656,"-74,07699","4,571604"
3654,261A13,Br. La María,AC 11 Sur - KR 3 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3654,"-74,080979","4,574213"
4303,534A13,Br. La María,AC 11 Sur - KR 3 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4303,,
4300,259A13,Br. La María,AC 11 Sur - KR 2,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4300,"-74,083033","4,575828"
4295,220A13,Br. Santa Ana Sur,AC 11 Sur - KR 5A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4295,"-74,086059","4,578378"
4036,516A13,Br. Nariño Sur,AC 11 Sur - KR 7A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4036,"-74,08741","4,579919"
4037,222A13,Colegio Nuestra Señora del Pilar,AC 11 Sur - KR 8,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4037,"-74,088492","4,581286"
3343,324A12,Br. Ciudad Berna,AC 11 Sur - KR 10A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3343,"-74,091432","4,583053"
3836,326A12,Escuela María Montessori,AC 11 Sur - KR 12,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3836,"-74,092943","4,584363"
4486,437A12,Br. Ciudad Berna,AC 11 Sur - KR 12C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4486,"-74,094037","4,585318"
3837,421A11,IED Guillermo León Valencia,DG 11 Sur - KR 15,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3837,"-74,096293","4,586912"
6368,409A11,Colegio Adventista Emmanuel,DG 11 Sur - KR 18A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6368,"-74,097376","4,588826"
1582,156A00,Br. El Vergel,KR 24 - CL 2B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1582,"-74,095057","4,598935"
1584,155A00,Br. Progreso,KR 24 - AC 6,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1584,"-74,09357","4,602093"
1586,803A00,Br. La Pepita,KR 24 - CL 7,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1586,"-74,09228","4,604133"
1588,200A00,San Andresito San José,KR 24 - CL 10,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1588,"-74,090692","4,606571"
1590,154A00,Br. La Sabana,KR 24 - CL 12B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1590,"-74,088447","4,609639"
1903,195A00,El Listón,KR 22 - CL 22,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1903,"-74,082674","4,615391"
2108,196A00,Samper Mendoza,CL 22 - KR 19A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2108,"-74,081073","4,615277"
1993,028A00,Santa Fe,AK 19 - CL 22,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1993,"-74,079997","4,615263"
1854,199A00,Santa Fe,AK 19 - CL 23,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1854,"-74,07792","4,616329"
1774,027A00,Cementerio Central,AK 19 - AC 26,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1774,"-74,075521","4,617882"
1848,135A00,Armenia,AC 32 - KR 17,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1848,"-74,073478","4,620454"
